filepath,caption
dataset/SMALL_images/train/COCO_train2014_000000078828.jpg,"This toilet has a floor-standing book stand facing it, and a green square object attached to the toilet tank."
dataset/SMALL_images/train/COCO_train2014_000000353461.jpg,a bag that is filled with pens and scissors
dataset/SMALL_images/train/COCO_train2014_000000102655.jpg,A man with a bat stands at a base.
dataset/SMALL_images/train/COCO_train2014_000000157704.jpg,A baseball player is tagged out by the other team's base man.
dataset/SMALL_images/train/COCO_train2014_000000581097.jpg,A dog is sitting on a chair which is located beside a table.
dataset/SMALL_images/train/COCO_train2014_000000494341.jpg,The woman is laying on the couch with her laptop.
dataset/SMALL_images/train/COCO_train2014_000000511121.jpg,A man that is jumping in the air with a frisbee.
dataset/SMALL_images/train/COCO_train2014_000000295236.jpg,Several skiers are playing in the white snow.
dataset/SMALL_images/train/COCO_train2014_000000128557.jpg,Player returning volley during match play on tennis court.
dataset/SMALL_images/train/COCO_train2014_000000257774.jpg,a kitchen cupboard with the doors open and plates and bowls on the shelves
dataset/SMALL_images/train/COCO_train2014_000000558378.jpg,"A hotel room with a couch, bed, chair and two dresser drawers."
dataset/SMALL_images/train/COCO_train2014_000000168854.jpg,A red heart shaped kite in the air
dataset/SMALL_images/train/COCO_train2014_000000418030.jpg,A group of people on a beach flying kites in a field.
dataset/SMALL_images/train/COCO_train2014_000000074686.jpg,"A light green bathroom with a sink, toilet and a coat rack."
dataset/SMALL_images/train/COCO_train2014_000000074082.jpg,a mostly empty refrigerator with both the freezer and refrigerator door open
dataset/SMALL_images/train/COCO_train2014_000000500281.jpg,"A batter, catcher and umpire during a baseball game."
dataset/SMALL_images/train/COCO_train2014_000000058554.jpg,A Kitchen Aid blender is unplugged and sitting on a sheet.
dataset/SMALL_images/train/COCO_train2014_000000429791.jpg,Two juvenile elephants playing in the water and dirt.
dataset/SMALL_images/train/COCO_train2014_000000443443.jpg,A crosswalk on a city street on a wet night.
dataset/SMALL_images/train/COCO_train2014_000000179201.jpg,"A couple of guys, one on a cell phone, one on a laptop."
dataset/SMALL_images/train/COCO_train2014_000000300454.jpg,The man in the sunglasses hangs out of the door.
dataset/SMALL_images/train/COCO_train2014_000000439356.jpg,Street signs on a single post in a city.
dataset/SMALL_images/train/COCO_train2014_000000448471.jpg,A box filled with donuts sitting on top of a table.
dataset/SMALL_images/train/COCO_train2014_000000007996.jpg,A man on skis walks on the ground.
dataset/SMALL_images/train/COCO_train2014_000000109148.jpg,A white cat walking on brick street with red structure in the background.
dataset/SMALL_images/train/COCO_train2014_000000565652.jpg,Three zebras are standing together on the grass.
dataset/SMALL_images/train/COCO_train2014_000000002896.jpg,Several people feeding a giraffe from a pink bucket.
dataset/SMALL_images/train/COCO_train2014_000000192575.jpg,An orange tabby cat with his paws on a stuffed animal.
dataset/SMALL_images/train/COCO_train2014_000000114515.jpg,Two skateboarders skating through a course of cones.
dataset/SMALL_images/train/COCO_train2014_000000387764.jpg,A train is on the train tracks while people stand around it.
dataset/SMALL_images/train/COCO_train2014_000000387876.jpg,Two dogs sitting under a window near a door.
dataset/SMALL_images/train/COCO_train2014_000000579224.jpg,a close up of a monkey eating a banana
dataset/SMALL_images/train/COCO_train2014_000000060403.jpg,A man riding a wave on top of a surfboard.
dataset/SMALL_images/train/COCO_train2014_000000273559.jpg,A picture of people disembarking off of a jet airlplane.
dataset/SMALL_images/train/COCO_train2014_000000039083.jpg,There are a lot of people out on the sand at the beach working
dataset/SMALL_images/train/COCO_train2014_000000022012.jpg,A man in mirror taking picture of a living area.
dataset/SMALL_images/train/COCO_train2014_000000100687.jpg,A man and a woman that are standing near a cake.
dataset/SMALL_images/train/COCO_train2014_000000529376.jpg,A woman preparing food in a restaurant kitchen.
dataset/SMALL_images/train/COCO_train2014_000000462567.jpg,A blurred photo of a person traveling on a motorcycle.
dataset/SMALL_images/train/COCO_train2014_000000574461.jpg,A girl laying down with her teddy bear and kitten.
dataset/SMALL_images/train/COCO_train2014_000000154924.jpg,This photo depicts several signs meant for bicyclists.
dataset/SMALL_images/train/COCO_train2014_000000426656.jpg,A man and two children resting on a park bench.
dataset/SMALL_images/train/COCO_train2014_000000059971.jpg,A woman wearing a helmet  riding her horse outside.
dataset/SMALL_images/train/COCO_train2014_000000396862.jpg,Man accepting a banana from a woman with a whole basket full.
dataset/SMALL_images/train/COCO_train2014_000000275954.jpg,A man riding skis down a snow covered slope.
dataset/SMALL_images/train/COCO_train2014_000000169633.jpg,A couple of people riding bikes along a country road.
dataset/SMALL_images/train/COCO_train2014_000000140575.jpg,A couple of baseball players standing next to each other on a field.
dataset/SMALL_images/train/COCO_train2014_000000192560.jpg,a bath room with a toilet and a bath tub
dataset/SMALL_images/train/COCO_train2014_000000580414.jpg,traffic lights at an intersection by some businesses
dataset/SMALL_images/train/COCO_train2014_000000213241.jpg,A wedding cake with a bride and groom topper.
dataset/SMALL_images/train/COCO_train2014_000000457667.jpg,Man standing in bathroom looking at reflection in mirror.
dataset/SMALL_images/train/COCO_train2014_000000201270.jpg,Two hyenas eating a downed zebra in the wild.
dataset/SMALL_images/train/COCO_train2014_000000337682.jpg,Cows walk down the middle of the street in a town.
dataset/SMALL_images/train/COCO_train2014_000000478328.jpg,Small stuffed bears are arranged on display with price tags.
dataset/SMALL_images/train/COCO_train2014_000000544717.jpg,An old stone clock tower extends into the sky.
dataset/SMALL_images/train/COCO_train2014_000000288703.jpg,A young man is in the air on a skateboard performing a trick.
dataset/SMALL_images/train/COCO_train2014_000000406839.jpg,there is a black pick up truck with a dog on the back
dataset/SMALL_images/train/COCO_train2014_000000105256.jpg,A zebra stands amongst a pack of deers in field.
dataset/SMALL_images/train/COCO_train2014_000000114748.jpg,A kitchen with basic appliances and nice wooden cabinets.
dataset/SMALL_images/train/COCO_train2014_000000442308.jpg,A toilet in a room with a regenerator and machines.
dataset/SMALL_images/train/COCO_train2014_000000391531.jpg,A white and red plant in a small vase on a table.
dataset/SMALL_images/train/COCO_train2014_000000069308.jpg,a woman standing by a table holding a hot dog
dataset/SMALL_images/train/COCO_train2014_000000008568.jpg,A wooden desk topped with office supplies near a green wall.
dataset/SMALL_images/train/COCO_train2014_000000430493.jpg,A woman on a cell phone and her cat is watching.
dataset/SMALL_images/train/COCO_train2014_000000242213.jpg,The baseball player has his glove and ball and is ready to throw.
dataset/SMALL_images/train/COCO_train2014_000000262389.jpg,A man on a motorcycle with a bird on the handle
dataset/SMALL_images/train/COCO_train2014_000000183759.jpg,A dead bird that a cat is holding on to.
dataset/SMALL_images/train/COCO_train2014_000000395552.jpg,A boat is docked in the water with a mountain in the background.
dataset/SMALL_images/train/COCO_train2014_000000558765.jpg,The two chickens are pecking for possible food sources.
dataset/SMALL_images/train/COCO_train2014_000000430035.jpg,A dirty sink and a toilet in a bathroom.
dataset/SMALL_images/train/COCO_train2014_000000263516.jpg,A girl is sitting in front of a cake.
dataset/SMALL_images/train/COCO_train2014_000000446034.jpg,A baseball player swinging a bat next to home plate.
dataset/SMALL_images/train/COCO_train2014_000000034279.jpg,A couple of hot dogs with bacon wrapped on them and cheese.
dataset/SMALL_images/train/COCO_train2014_000000348146.jpg,a towel a sink a mirror lights and a brown door
dataset/SMALL_images/train/COCO_train2014_000000239208.jpg,A person is waiting to compete on a tennis court.
dataset/SMALL_images/train/COCO_train2014_000000327055.jpg,A group of people are in the park with a boy holding a meditation sign.
dataset/SMALL_images/train/COCO_train2014_000000515878.jpg,The large kitchen has a black refrigerator in it.
dataset/SMALL_images/train/COCO_train2014_000000298193.jpg,a bathroom with some fancy sinks and a vase with flowers
dataset/SMALL_images/train/COCO_train2014_000000392098.jpg,Towel hanging on the railing of a loft bedroom area.
dataset/SMALL_images/train/COCO_train2014_000000535282.jpg,"This guy is so cool, he can ski without a shirt on"
dataset/SMALL_images/train/COCO_train2014_000000576063.jpg,A skateboarder is at the top of a cement bowl with arms in the air.
dataset/SMALL_images/train/COCO_train2014_000000540868.jpg,A toddler eats a chocolate-covered donut with sprinkles by the couch.
dataset/SMALL_images/train/COCO_train2014_000000183809.jpg,Double decker green bus with other buses in background.
dataset/SMALL_images/train/COCO_train2014_000000510063.jpg,The kitchen and dining area of a house on wheels.
dataset/SMALL_images/train/COCO_train2014_000000278646.jpg,A close up picture of two hotdogs with ketchup and mustard.
dataset/SMALL_images/train/COCO_train2014_000000203653.jpg,An elephant trying to pick up hay with its trunk.
dataset/SMALL_images/train/COCO_train2014_000000544260.jpg,"Three sheep on opposite bank by water, with grassy field, barn, low trees, and other distant sheep."
dataset/SMALL_images/train/COCO_train2014_000000213546.jpg,"A bathroom with a sink, mirror and garbage can."
dataset/SMALL_images/train/COCO_train2014_000000196981.jpg,Baby reading a large book while laying down.
dataset/SMALL_images/train/COCO_train2014_000000233456.jpg,People sitting on a couch watching tv in a room
dataset/SMALL_images/train/COCO_train2014_000000183692.jpg,A room with many lamps and pieces of furniture
dataset/SMALL_images/train/COCO_train2014_000000553872.jpg,A bird sits on a branch in a tree with leaves
dataset/SMALL_images/train/COCO_train2014_000000257875.jpg,A large group of people in a desert on horses.
dataset/SMALL_images/train/COCO_train2014_000000162414.jpg,a small blue seated toilet in a small room
dataset/SMALL_images/train/COCO_train2014_000000383680.jpg,A person in the distance surfing near a beach
dataset/SMALL_images/train/COCO_train2014_000000167267.jpg,A giraffe eating from the hand of someone on a feeding platform.
dataset/SMALL_images/train/COCO_train2014_000000472097.jpg,a bed room with a neatly made bed two night stands and lamps
dataset/SMALL_images/train/COCO_train2014_000000332162.jpg,A pizza with lots of sauce sits on a white plate.
dataset/SMALL_images/train/COCO_train2014_000000461484.jpg,A group of people racing each other on top of skis.
dataset/SMALL_images/train/COCO_train2014_000000052179.jpg,A woman smiling behind a plate of pizza.
dataset/SMALL_images/train/COCO_train2014_000000242564.jpg,a close up of a small car with a dog inside
dataset/SMALL_images/train/COCO_train2014_000000354530.jpg,A picture of some delicious hot dogs on a plate.
dataset/SMALL_images/train/COCO_train2014_000000213423.jpg,A red white and blue toothbrush is over a sink.
dataset/SMALL_images/train/COCO_train2014_000000474174.jpg,There is a young boy riding a wave in a pool
dataset/SMALL_images/train/COCO_train2014_000000460568.jpg,a glass display case showing pizza and other food
dataset/SMALL_images/train/COCO_train2014_000000294535.jpg,A meat sandwich on a roll with a bowl of dipping sauce
dataset/SMALL_images/train/COCO_train2014_000000165607.jpg,A man points at a rug while a woman looks on.
dataset/SMALL_images/train/COCO_train2014_000000311564.jpg,Fuzzy photo of parking lot full of cars behind a stop sign.
dataset/SMALL_images/train/COCO_train2014_000000415269.jpg,Two giraffe standing next to each other next to a dirt field.
